ElementCode,System,Table,Element,SystemType,Level,HIV,ProgramArea,Goal,PotentialOverlapHIV
352,DHA-MIS,DHA,Blood safety - 2nd month,Electronic,Central,Y,BS,4,?
353,DHA-MIS,DHA,Blood safety - 3rd month,Electronic,Central,Y,BS,4,?
354,DHA-MIS,DHA,Blood safety report,Electronic,Central,Y,BS,4,?
355,DHA-MIS,DHA,Blood safety report check sums,Electronic,Central,Y,BS,4,?
356,DHA-MIS,DHA,Blood safety report version 1,Electronic,Central,Y,BS,4,?
357,DHA-MIS,DHA,Blood Transfusion,Electronic,Central,Y,BS,4,?
358,DHA-MIS,DHA,Blood units cross-matched (by source),Electronic,Central,Y,BS,4,?
359,DHA-MIS,DHA,Blood units cross-matched by patient group,Electronic,Central,Y,BS,4,?
360,DHA-MIS,DHA,books,Electronic,Central,Y,OTHER,7,?
361,DHA-MIS,DHA,bottles,Electronic,Central,Y,OTHER,7,?
362,DHA-MIS,DHA,boxes,Electronic,Central,Y,OTHER,7,?
363,DHA-MIS,DHA,Breastfeeding initiated,Electronic,Central,Y,PMTCT,6,Y
364,DHA-MIS,DHA,Breech,Electronic,Central,Y,?,4,?
365,DHA-MIS,DHA,BU,Electronic,Central,Y,?,4,?
366,DHA-MIS,DHA,bundles,Electronic,Central,Y,?,4,?
368,DHA-MIS,DHA,Caesarean section,Electronic,Central,Y,PMTCT,6,Y
371,DHA-MIS,DHA,Capillary tubes,Electronic,Central,Y,?,4,?
372,DHA-MIS,DHA,"Category A: MO, CO, nurse/midwife, MA",Electronic,Central,Y,OTHER,7,
373,DHA-MIS,DHA,"Category B: PA, WA, HSA",Electronic,Central,Y,OTHER,7,
374,DHA-MIS,DHA,Category C: Other,Electronic,Central,Y,ART,7,
375,DHA-MIS,DHA,CD4 below threshold,Electronic,Central,Y,ART,4,Y
376,DHA-MIS,DHA,CD4 counting,Electronic,Central,Y,ART,4,?
377,DHA-MIS,DHA,CD4 unknown or >threshold,Electronic,Central,Y,ART,4,Y
378,DHA-MIS,DHA,Ceftriaxone,Electronic,Central,Y,DRUG,1,Y
384,DHA-MIS,DHA,Chase buffer,Electronic,Central,Y,?,?,?
385,DHA-MIS,DHA,CHECK: Total babies,Electronic,Central,Y,DQC,8,N
386,DHA-MIS,DHA,CHECK: Total clients age group,Electronic,Central,Y,DQC,8,N
387,DHA-MIS,DHA,CHECK: Total HIV +,Electronic,Central,Y,DQC,8,N
388,DHA-MIS,DHA,CHECK: Total HIV ascertainment,Electronic,Central,Y,DQC,8,N
389,DHA-MIS,DHA,CHECK: Total potential donors (sum HepB testing),Electronic,Central,Y,DQC,8,N
390,DHA-MIS,DHA,CHECK: Total potential donors (sum HepC testing),Electronic,Central,Y,DQC,8,N
391,DHA-MIS,DHA,CHECK: Total potential donors (sum HIV testing),Electronic,Central,Y,DQC,8,N
392,DHA-MIS,DHA,CHECK: Total potential donors (sum malaria tests),Electronic,Central,Y,DQC,8,N
393,DHA-MIS,DHA,CHECK: Total potential donors (sum outcomes),Electronic,Central,Y,DQC,8,N
394,DHA-MIS,DHA,CHECK: Total potential donors (sum Syp testing),Electronic,Central,Y,DQC,8,N
395,DHA-MIS,DHA,CHECK: Total pre-op status,Electronic,Central,Y,DQC,8,N
396,DHA-MIS,DHA,CHECK: Total STI clients (sum age),Electronic,Central,Y,DQC,8,N
397,DHA-MIS,DHA,CHECK: Total STI clients (sum client type),Electronic,Central,Y,DQC,8,N
398,DHA-MIS,DHA,CHECK: Total STI clients (sum diagnosis),Electronic,Central,Y,DQC,8,N
399,DHA-MIS,DHA,CHECK: Total STI clients (sum ever treated),Electronic,Central,Y,DQC,8,N
400,DHA-MIS,DHA,CHECK: Total STI clients (sum HIV status),Electronic,Central,Y,DQC,8,N
401,DHA-MIS,DHA,CHECK: Total STI clients (sum sex),Electronic,Central,Y,DQC,8,N
402,DHA-MIS,DHA,CHECK: Total tested (access type sum),Electronic,Central,Y,DQC,8,N
403,DHA-MIS,DHA,CHECK: Total tested (age sum),Electronic,Central,Y,DQC,8,N
404,DHA-MIS,DHA,CHECK: Total tested (last HIV test sum),Electronic,Central,Y,DQC,8,N
405,DHA-MIS,DHA,CHECK: Total tested (partner present sum),Electronic,Central,Y,DQC,8,N
406,DHA-MIS,DHA,CHECK: Total tested (result sum),Electronic,Central,Y,DQC,8,N
407,DHA-MIS,DHA,CHECK: Total tested (sex sum),Electronic,Central,Y,DQC,8,N
408,DHA-MIS,DHA,CHECK: Total tested (test sum),Electronic,Central,Y,DQC,8,N
409,DHA-MIS,DHA,CHECK: Total VMMC 1st Visits,Electronic,Central,Y,DQC,8,N
410,DHA-MIS,DHA,CHECK: Total VMMC 2nd visits,Electronic,Central,Y,DQC,8,N
411,DHA-MIS,DHA,CHECK: Total VMMC location,Electronic,Central,Y,DQC,8,N
412,DHA-MIS,DHA,CHECK: Total VMMC method,Electronic,Central,Y,DQC,8,N
413,DHA-MIS,DHA,CHECK: Total VMMC severe AE,Electronic,Central,Y,DQC,8,N
414,DHA-MIS,DHA,CHECK: Total women,Electronic,Central,Y,DQC,8,N
415,DHA-MIS,DHA,CHECK: Total women HIV+,Electronic,Central,Y,DQC,8,N
416,DHA-MIS,DHA,CHECK: Total women in cohort,Electronic,Central,Y,DQC,8,N
417,DHA-MIS,DHA,CHECK: Women delivered here,Electronic,Central,Y,DQC,8,N
418,DHA-MIS,DHA,Checked / unchecked data,Electronic,Central,Y,DQC,8,N
421,DHA-MIS,DHA,Children 0-14 yrs,Electronic,Central,Y,ART,4,?
422,DHA-MIS,DHA,Children 12 mths - 14 yrs (Age group B),Electronic,Central,Y,ART,4,?
423,DHA-MIS,DHA,Children 2 - below 24 months,Electronic,Central,Y,ART,4,?
424,DHA-MIS,DHA,Children 2-14 yrs,Electronic,Central,Y,ART,4,?
425,DHA-MIS,DHA,Children 24 months - 14 years,Electronic,Central,Y,ART,4,?
426,DHA-MIS,DHA,Children below 12 mths (Age group A),Electronic,Central,Y,ART,4,?
427,DHA-MIS,DHA,Children below 24 mths,Electronic,Central,Y,ART,4,?
431,DHA-MIS,DHA,Ciprofloxacin,Electronic,Central,Y,DRUG,14,Y
432,DHA-MIS,DHA,Clerk (ART),Electronic,Central,Y,ART,4,
434,DHA-MIS,DHA,Client type,Electronic,Central,Y,ART,4,?
435,DHA-MIS,DHA,Clients at health facility (static),Electronic,Central,Y,ART,48,Y
436,DHA-MIS,DHA,Clients tested in the community,Electronic,Central,Y,HTC,2,Y
437,DHA-MIS,DHA,Clinic quality checklist ver13,Electronic,Central,Y,OTHER,8,?
438,DHA-MIS,DHA,Clinic quality checklist ver8.3,Electronic,Central,Y,OTHER,8,?
439,DHA-MIS,DHA,Clinic quality checklist ver8.5,Electronic,Central,Y,OTHER,8,?
443,DHA-MIS,DHA,Clinicians trained in STI,Electronic,Central,Y,QUAL,4,?
444,DHA-MIS,DHA,Clinicians trained in STI that are practicing,Electronic,Central,Y,QUAL,4,?
445,DHA-MIS,DHA,Clinicians(MA/CO/MO) at the facilty,Electronic,Central,Y,OTHER,4,?
446,DHA-MIS,DHA,Clotrimazole,Electronic,Central,Y,DRUG,4,Y
447,DHA-MIS,DHA,CMS priority,Electronic,Central,Y,?,?,?
448,DHA-MIS,DHA,CMS regular,Electronic,Central,Y,?,?,?
449,DHA-MIS,DHA,Codeine,Electronic,Central,Y,DRUG,4,Y
450,DHA-MIS,DHA,Competent and professional,Electronic,Central,Y,OTHER,8,N
453,DHA-MIS,DHA,Confirmatory inconclusive,Electronic,Central,Y,HTC,2,?
454,DHA-MIS,DHA,Confirmatory positive,Electronic,Central,Y,HTC,2,?
455,DHA-MIS,DHA,Confirmatory results (previous positive clients),Electronic,Central,Y,HTC,2,?
456,DHA-MIS,DHA,Confirmed HIV infection,Electronic,Central,Y,HTC,2,?
457,DHA-MIS,DHA,Confirmed infected patients (pre-ART),Electronic,Central,Y,HTC,2,?
458,DHA-MIS,DHA,Confirmed order in pipeline,Electronic,Central,Y,ART,3,?
459,DHA-MIS,DHA,Consent given,Electronic,Central,Y,?,?,?
460,DHA-MIS,DHA,Contraindication,Electronic,Central,Y,?,?,?
462,DHA-MIS,DHA,Correct amount of buffer,Electronic,Central,Y,QUAL,1,Y
463,DHA-MIS,DHA,Correct incubation time Determine HIV,Electronic,Central,Y,HTC,2,?
464,DHA-MIS,DHA,Correct incubation time for Uni-Gold HIV,Electronic,Central,Y,HTC,2,?
465,DHA-MIS,DHA,Correct knowledge of testing algorithm,Electronic,Central,Y,QUAL,8,N
466,DHA-MIS,DHA,Cotrimoxazole,Electronic,Central,Y,DRUG,4,Y
467,DHA-MIS,DHA,Cotton wool available,Electronic,Central,Y,QUAL,8,N
468,DHA-MIS,DHA,Counseled alone / Partner not present,Electronic,Central,Y,HTC,2,?
469,DHA-MIS,DHA,Counseled with partner / partner present,Electronic,Central,Y,HTC,2,?
470,DHA-MIS,DHA,Counseling session type / Partner present,Electronic,Central,Y,HTC,2,?
471,DHA-MIS,DHA,"Counselling room clean, tidy",Electronic,Central,Y,QUAL,2,?
472,DHA-MIS,DHA,Counsellor meeting conducted last quarter,Electronic,Central,Y,QUAL,3,?
473,DHA-MIS,DHA,CPT register complete,Electronic,Central,Y,?,?,?
474,DHA-MIS,DHA,Cross-matching report,Electronic,Central,Y,DQA,8,N
475,DHA-MIS,DHA,Cryptococcal antigen,Electronic,Central,Y,DRUG,4,Y
477,DHA-MIS,DHA,Current HIV infection status known,Electronic,Central,Y,HTC,2,Y
478,DHA-MIS,DHA,Current HIV infection status unknown,Electronic,Central,Y,HTC,2,Y
479,DHA-MIS,DHA,Currently enough staff to test all ANC women,Electronic,Central,Y,QUAL,6,Y
480,DHA-MIS,DHA,d4T / 3TC,Electronic,Central,Y,DRUG,1,Y
481,DHA-MIS,DHA,d4T / 3TC / NVP,Electronic,Central,Y,DRUG,1,Y
482,DHA-MIS,DHA,Daily Activity Register available,Electronic,Central,Y,DQA,8,N
483,DHA-MIS,DHA,Daily Activity Register correctly filled,Electronic,Central,Y,DQA,8,N
487,DHA-MIS,DHA,Days from group counseling to ART initiation,Electronic,Central,Y,ART,3,?
488,DHA-MIS,DHA,DBS cards for external QC available,Electronic,Central,Y,DQA,8,N
489,DHA-MIS,DHA,"DBS kit (filter paper, lancet, etc.)",Electronic,Central,Y,QUAL,?,?
490,DHA-MIS,DHA,ddI,Electronic,Central,Y,DRUG,1,Y
492,DHA-MIS,DHA,Defaulted,Electronic,Central,Y,ART,4,Y
493,DHA-MIS,DHA,Delayed scheduled delivery,Electronic,Central,Y,DRUG,1,Y
494,DHA-MIS,DHA,Delivery mode,Electronic,Central,Y,DRUG,1,Y
495,DHA-MIS,DHA,Delivery place,Electronic,Central,Y,DRUG,1,Y
496,DHA-MIS,DHA,Dep Forest,Electronic,Central,Y,?,?,?
497,DHA-MIS,DHA,Depo-Provera,Electronic,Central,Y,DRUG,6,Y
498,DHA-MIS,DHA,Determine HIV physical stock count,Electronic,Central,Y,DQA,1,Y
499,DHA-MIS,DHA,Determine HIV stock card available,Electronic,Central,Y,DQA,1,Y
500,DHA-MIS,DHA,Determine HIV stock card last entry date,Electronic,Central,Y,DQA,1,Y
501,DHA-MIS,DHA,Determine HIV stock card last position,Electronic,Central,Y,DQA,1,Y
502,DHA-MIS,DHA,Determine HIV1/2,Electronic,Central,Y,HTC,2,?
503,DHA-MIS,DHA,Determine syphilis,Electronic,Central,Y,ART,4,Y
504,DHA-MIS,DHA,Deviation from distribution list,Electronic,Central,Y,?,?,?
505,DHA-MIS,DHA,Device,Electronic,Central,Y,?,?,?
506,DHA-MIS,DHA,Diagnostics,Electronic,Central,Y,?,?,?
507,DHA-MIS,DHA,Died,Electronic,Central,Y,?,?,?
508,DHA-MIS,DHA,Diflucan - CM maintenance cases given Oral susp,Electronic,Central,Y,?,?,?
509,DHA-MIS,DHA,Diflucan - CM maintenance cases given Tabs,Electronic,Central,Y,?,?,?
510,DHA-MIS,DHA,Diflucan - CM new cases given Oral susp,Electronic,Central,Y,?,?,?
511,DHA-MIS,DHA,Diflucan - CM new cases given Tabs,Electronic,Central,Y,?,?,?
512,DHA-MIS,DHA,Diflucan - Est. # of patients needing Dif. Per qtr,Electronic,Central,Y,?,?,?
513,DHA-MIS,DHA,Diflucan - OC new cases given Oral susp,Electronic,Central,Y,?,?,?
514,DHA-MIS,DHA,Diflucan - OC new cases given Tabs,Electronic,Central,Y,?,?,?
515,DHA-MIS,DHA,Diflucan register filled for each bottle dispensed,Electronic,Central,Y,?,?,?
519,DHA-MIS,DHA,Disposal,Electronic,Central,Y,?,?,?
522,DHA-MIS,DHA,District PMTCT/ART Coordinator,Electronic,Central,Y,OTHER,8,Y
524,DHA-MIS,DHA,DNA-PCR results not (yet) received at facility,Electronic,Central,Y,EID,6,Y
525,DHA-MIS,DHA,DNA-PCR results received at facility,Electronic,Central,Y,EID,6,Y
526,DHA-MIS,DHA,DNA-PCR results received at site (2-4 wks after Q),Electronic,Central,Y,EID,6,Y
527,DHA-MIS,DHA,DNA-PCR results received by guardian,Electronic,Central,Y,EID,6,Y
528,DHA-MIS,DHA,DNA-PCR specimens collected,Electronic,Central,Y,EID,6,Y
529,DHA-MIS,DHA,DNA-PCR specimens collected and results received,Electronic,Central,Y,EID,6,Y
530,DHA-MIS,DHA,DNA-PCR specimens recorded in logbook,Electronic,Central,Y,EID,6,Y
531,DHA-MIS,DHA,DNO District Nursing Officer,Electronic,Central,Y,OTHER,8,Y
533,DHA-MIS,DHA,Donated,Electronic,Central,Y,?,?,?
534,DHA-MIS,DHA,Door tags,Electronic,Central,Y,,4,
536,DHA-MIS,DHA,Doxycyclin,Electronic,Central,Y,DRUG,4,Y
537,DHA-MIS,DHA,Doxycycline,Electronic,Central,Y,DRUG,4,Y
538,DHA-MIS,DHA,E thambutol (E),Electronic,Central,Y,DRUG,4,Y
539,DHA-MIS,DHA,each,Electronic,Central,Y,?,?,?
540,DHA-MIS,DHA,Early Infant Diagnosis Specimen Report,Electronic,Central,Y,PMTCT,6,
541,DHA-MIS,DHA,EFV,Electronic,Central,Y,DRUG,1,
542,DHA-MIS,DHA,EGPAF,Electronic,Central,Y,OTHER,?,
543,DHA-MIS,DHA,EHO Environmental Health Officer,Electronic,Central,Y,OTHER,?,
544,DHA-MIS,DHA,EID DNA-PCR Logbook 1st month,Electronic,Central,Y,PMTCT,6,
545,DHA-MIS,DHA,EID DNA-PCR Logbook 2nd month,Electronic,Central,Y,PMTCT,6,
546,DHA-MIS,DHA,EID DNA-PCR Logbook 3rd month,Electronic,Central,Y,PMTCT,6,
547,DHA-MIS,DHA,EID DNA-PCR logbook report,Electronic,Central,Y,PMTCT,6,
548,DHA-MIS,DHA,EID DNA-PCR Logbook Report ver2,Electronic,Central,Y,PMTCT,6,
549,DHA-MIS,DHA,EID outcomes (out of results received at site),Electronic,Central,Y,ART,6,
550,DHA-MIS,DHA,ENM Enrolled Nurse Midwife,Electronic,Central,Y,OTHER,7,
551,DHA-MIS,DHA,Enough HIV tests reserved for pregnant women,Electronic,Central,Y,PMTCT,67,
552,DHA-MIS,DHA,EPTB within the last 24 months or current,Electronic,Central,Y,?,?,
553,DHA-MIS,DHA,Erythromycin,Electronic,Central,Y,DRUG,1,
554,DHA-MIS,DHA,Etonorgestrel (Implanon NXT),Electronic,Central,Y,DRUG,1,
555,DHA-MIS,DHA,Etonorgestrel (Implanon),Electronic,Central,Y,DRUG,1,
557,DHA-MIS,DHA,Exceeded 5A ceilings,Electronic,Central,Y,?,?,
558,DHA-MIS,DHA,Exp child - 1st month - Age 12m,Electronic,Central,Y,PMTCT,6,
559,DHA-MIS,DHA,Exp child - 1st month - Age 24m,Electronic,Central,Y,PMTCT,6,
560,DHA-MIS,DHA,Exp child - 1st month - Age 2m,Electronic,Central,Y,PMTCT,6,
561,DHA-MIS,DHA,Exp child - 2nd month - Age 12m,Electronic,Central,Y,PMTCT,6,
562,DHA-MIS,DHA,Exp child - 2nd month - Age 24m,Electronic,Central,Y,PMTCT,6,
563,DHA-MIS,DHA,Exp child - 2nd month - Age 2m,Electronic,Central,Y,PMTCT,6,
564,DHA-MIS,DHA,Exp child - 3rd month - Age 12m,Electronic,Central,Y,PMTCT,6,
565,DHA-MIS,DHA,Exp child - 3rd month - Age 24m,Electronic,Central,Y,PMTCT,6,
566,DHA-MIS,DHA,Exp child - 3rd month - Age 2m,Electronic,Central,Y,PMTCT,6,
568,DHA-MIS,DHA,Exposed infants,Electronic,Central,Y,PMTCT,6,
572,DHA-MIS,DHA,Family HTC Referral Slip,Electronic,Central,Y,HTC,2,
574,DHA-MIS,DHA,Family Referral Slip (FRS),Electronic,Central,Y,?,?,
575,DHA-MIS,DHA,Family referral slips available,Electronic,Central,Y,OTHER,4,
576,DHA-MIS,DHA,Farmers,Electronic,Central,Y,?,?,
577,DHA-MIS,DHA,Feedback Form,Electronic,Central,Y,?,?,
581,DHA-MIS,DHA,Females tested,Electronic,Central,Y,HTC,2,
582,DHA-MIS,DHA,Filing - Exp Child cards correctly filed,Electronic,Central,Y,DQA,8,
583,DHA-MIS,DHA,Filing - Pre-ART+ART cards filed by Active/Inactiv,Electronic,Central,Y,DQA,8,
584,DHA-MIS,DHA,Final result given to client,Electronic,Central,Y,QUAL,8,
586,DHA-MIS,DHA,First time ART initiations (total patients),Electronic,Central,Y,ART,4,
587,DHA-MIS,DHA,Flipcharts ARV Education Set of 3 (2015),Electronic,Central,Y,QUAL,4,
588,DHA-MIS,DHA,Fluconazole (Diflucan),Electronic,Central,Y,DRUG,1,
589,DHA-MIS,DHA,Fluconazole (generic),Electronic,Central,Y,DRUG,1,
591,DHA-MIS,DHA,Forces,Electronic,Central,Y,?,?,
592,DHA-MIS,DHA,Form control types,Electronic,Central,Y,?,?,
593,DHA-MIS,DHA,Free,Electronic,Central,Y,?,?,
595,DHA-MIS,DHA,Full circumcision,Electronic,Central,Y,VMMC,5,
596,DHA-MIS,DHA,Functional pit / incinerator,Electronic,Central,Y,OTHER,4,
597,DHA-MIS,DHA,Functional treatment outcomes,Electronic,Central,Y,ART,4,
598,DHA-MIS,DHA,Ganciclovir,Electronic,Central,Y,DRUG,1,
600,DHA-MIS,DHA,Gentamicin,Electronic,Central,Y,DRUG,1,
601,DHA-MIS,DHA,Gentamycin,Electronic,Central,Y,DRUG,1,
602,DHA-MIS,DHA,Gentian violet,Electronic,Central,Y,?,?,
603,DHA-MIS,DHA,Geographical areas,Electronic,Central,Y,OTHER,?,
604,DHA-MIS,DHA,GUD,Electronic,Central,Y,?,?,
605,DHA-MIS,DHA,Gynae review,Electronic,Central,Y,?,?,
607,DHA-MIS,DHA,Haemorrhage (ante- or post-partum),Electronic,Central,Y,PMTCT,6,
608,DHA-MIS,DHA,HCC - Cumulative Pre-ART outcome report complete,Electronic,Central,Y,DQA,8,
609,DHA-MIS,DHA,HCC - Exp Child cohort reports complete,Electronic,Central,Y,DQA,8,
610,DHA-MIS,DHA,HCC - Quarterly cohort report complete,Electronic,Central,Y,DQA,8,
611,DHA-MIS,DHA,HCC register,Electronic,Central,Y,DQA,8,
612,DHA-MIS,DHA,HCC register correctly filled,Electronic,Central,Y,DQA,8,
613,DHA-MIS,DHA,HCCExpOutcCPT,Electronic,Central,Y,?,?,
614,DHA-MIS,DHA,HCCExpOutcHIV,Electronic,Central,Y,?,?,
615,DHA-MIS,DHA,HCCExpOutcPrim,Electronic,Central,Y,?,?,
616,DHA-MIS,DHA,HCCPreOutc,Electronic,Central,Y,?,?,
623,DHA-MIS,DHA,Hepatitis B screening,Electronic,Central,Y,ART,4,
624,DHA-MIS,DHA,Hepatitis B test reagent stock-out,Electronic,Central,Y,ART,4,
625,DHA-MIS,DHA,Hepatitis C screening,Electronic,Central,Y,ART,4,
626,DHA-MIS,DHA,Hepatitis C test reagent stock-out,Electronic,Central,Y,ART,4,
627,DHA-MIS,DHA,HepB Negative,Electronic,Central,Y,ART,4,
628,DHA-MIS,DHA,HepB Positive,Electronic,Central,Y,ART,4,
629,DHA-MIS,DHA,HepB testing not done,Electronic,Central,Y,ART,4,
630,DHA-MIS,DHA,HepC Negative,Electronic,Central,Y,ART,4,
631,DHA-MIS,DHA,HepC Positive,Electronic,Central,Y,ART,4,
632,DHA-MIS,DHA,HepC testing not done,Electronic,Central,Y,ART,4,
633,DHA-MIS,DHA,High risk,Electronic,Central,Y,?,?,
634,DHA-MIS,DHA,HIV  status ascertainment,Electronic,Central,Y,HTC,2,
637,DHA-MIS,DHA,HIV exp child FUP,Electronic,Central,Y,PMTCT,6,
638,DHA-MIS,DHA,HIV exposed child follow-up,Electronic,Central,Y,PMTCT,6,
639,DHA-MIS,DHA,HIV negative,Electronic,Central,Y,HTC,2,
640,DHA-MIS,DHA,HIV negative (est. 40%),Electronic,Central,Y,HTC,2,
641,DHA-MIS,DHA,HIV negative (new test),Electronic,Central,Y,HTC,2,
642,DHA-MIS,DHA,HIV positive,Electronic,Central,Y,HTC,2,
643,DHA-MIS,DHA,HIV positive (est.  60%) in need of ART,Electronic,Central,Y,HTC,3,
644,DHA-MIS,DHA,HIV Prog Supervision Feedback form version 1,Electronic,Central,Y,?,?,
645,DHA-MIS,DHA,HIV Rapid Tests Daily Activity Register,Electronic,Central,Y,OTHER,2,
646,DHA-MIS,DHA,HIV screening,Electronic,Central,Y,HTC,2,
647,DHA-MIS,DHA,HIV status ascertained,Electronic,Central,Y,HTC,2,
648,DHA-MIS,DHA,HIV status ascertainment,Electronic,Central,Y,HTC,2,
649,DHA-MIS,DHA,HIV status not ascertained,Electronic,Central,Y,HTC,2,
650,DHA-MIS,DHA,HIV status summary,Electronic,Central,Y,HTC,2,
651,DHA-MIS,DHA,HIV test / ART status,Electronic,Central,Y,HTC,2,
652,DHA-MIS,DHA,HIV test 1 used at stand-alone,Electronic,Central,Y,HTC,2,
653,DHA-MIS,DHA,HIV test 2 used at stand-alone,Electronic,Central,Y,HTC,2,
654,DHA-MIS,DHA,HIV Test Kit Management,Electronic,Central,Y,HTC,2,
655,DHA-MIS,DHA,HIV test reagent stock-out,Electronic,Central,Y,HTC,2,
656,DHA-MIS,DHA,HIV testing Exp children 12m: 85% target met,Electronic,Central,Y,HTC,2,
657,DHA-MIS,DHA,HIV testing Exp children 2m: 85% target met,Electronic,Central,Y,HTC,2,
658,DHA-MIS,DHA,HIV testing not done,Electronic,Central,Y,HTC,2,
659,DHA-MIS,DHA,HIV-burden among TB patients (estimated),Electronic,Central,Y,TB,4,
660,DHA-MIS,DHA,Home / TBA,Electronic,Central,Y,?,?,
661,DHA-MIS,DHA,Housewives,Electronic,Central,Y,?,?,
663,DHA-MIS,DHA,HTC access type,Electronic,Central,Y,HTC,2,
664,DHA-MIS,DHA,HTC at  health facility - 1st month,Electronic,Central,Y,HTC,2,
665,DHA-MIS,DHA,HTC at health facility - 2nd month,Electronic,Central,Y,HTC,2,
666,DHA-MIS,DHA,HTC at health facility - 3rd month,Electronic,Central,Y,HTC,2,
667,DHA-MIS,DHA,HTC at stand-alone - 1st month,Electronic,Central,Y,HTC,2,
668,DHA-MIS,DHA,HTC at stand-alone - 2nd month,Electronic,Central,Y,HTC,2,
669,DHA-MIS,DHA,HTC at stand-alone - 3rd month,Electronic,Central,Y,HTC,2,
670,DHA-MIS,DHA,HTC client details,Electronic,Central,Y,OTHER,2,
671,DHA-MIS,DHA,HTC Counsellor Knowledge,Electronic,Central,Y,OTHER,2,
672,DHA-MIS,DHA,HTC district level report,Electronic,Central,Y,SYSATTR,2,
673,DHA-MIS,DHA,HTC District report,Electronic,Central,Y,SYSATTR,2,
674,DHA-MIS,DHA,HTC facility report ver2,Electronic,Central,Y,SYSATTR,2,
675,DHA-MIS,DHA,HTC facility report ver3,Electronic,Central,Y,SYSATTR,2,
676,DHA-MIS,DHA,HTC first time / repeat,Electronic,Central,Y,HTC,2,
677,DHA-MIS,DHA,HTC guidelines available,Electronic,Central,Y,QUAL,2,
678,DHA-MIS,DHA,HTC in community - 1st month,Electronic,Central,Y,HTC,2,
679,DHA-MIS,DHA,HTC in community - 2nd month,Electronic,Central,Y,HTC,2,
680,DHA-MIS,DHA,HTC in community - 3rd month,Electronic,Central,Y,HTC,2,
681,DHA-MIS,DHA,HTC monthly report form available,Electronic,Central,Y,HTC,2,
682,DHA-MIS,DHA,HTC monthly report form correctly filled,Electronic,Central,Y,QUAL,28,
683,DHA-MIS,DHA,HTC monthly report sent to DHO by 5th day,Electronic,Central,Y,HTC,8,
684,DHA-MIS,DHA,HTC Program report,Electronic,Central,Y,HTC,2,
685,DHA-MIS,DHA,HTC protocol on display,Electronic,Central,Y,QUAL,2,
686,DHA-MIS,DHA,HTC register,Electronic,Central,Y,HTC,2,
687,DHA-MIS,DHA,HTC register available (latest version),Electronic,Central,Y,QUAL,28,
688,DHA-MIS,DHA,HTC register correctly filled,Electronic,Central,Y,QUAL,28,
690,DHA-MIS,DHA,HTC reports for all 3 months,Electronic,Central,Y,HTC,2,
691,DHA-MIS,DHA,HTC site logistics,Electronic,Central,Y,HTC,2,
692,DHA-MIS,DHA,HTC site report,Electronic,Central,Y,HTC,2,
693,DHA-MIS,DHA,HTC site supervision checklist,Electronic,Central,Y,HTC,2,
694,DHA-MIS,DHA,HTC site supervision form,Electronic,Central,Y,HTC,2,
695,DHA-MIS,DHA,HTC site supervision form version 2,Electronic,Central,Y,HTC,2,
696,DHA-MIS,DHA,HTCAge,Electronic,Central,Y,?,2,
697,DHA-MIS,DHA,HTCRes,Electronic,Central,Y,?,2,
698,DHA-MIS,DHA,HTCSex,Electronic,Central,Y,?,2,
699,DHA-MIS,DHA,HTCTest,Electronic,Central,Y,HTC,2,
700,DHA-MIS,DHA,Ibuprofen,Electronic,Central,Y,DRUG,1,
701,DHA-MIS,DHA,ICF done,Electronic,Central,Y,TB,4,
702,DHA-MIS,DHA,ICF not done (Current TB status unknown/ not circ),Electronic,Central,Y,TB,4,
704,DHA-MIS,DHA,implant,Electronic,Central,Y,?,?,
705,DHA-MIS,DHA,In transit,Electronic,Central,Y,?,?,
707,DHA-MIS,DHA,Index cases,Electronic,Central,Y,TB,4,
708,DHA-MIS,DHA,Index patients treated (symptomatic),Electronic,Central,Y,TB,4,
709,DHA-MIS,DHA,Infant complications,Electronic,Central,Y,PMTCT,6,
710,DHA-MIS,DHA,Infant details,Electronic,Central,Y,PMTCT,6,
711,DHA-MIS,DHA,Infant survival,Electronic,Central,Y,PMTCT,6,
712,DHA-MIS,DHA,Infants below 2 months,Electronic,Central,Y,PMTCT,6,
713,DHA-MIS,DHA,Infect. disease screening among potential donors,Electronic,Central,Y,ART,4,
715,DHA-MIS,DHA,inject,Electronic,Central,Y,?,?,
716,DHA-MIS,DHA,In-session testing for all ANC women,Electronic,Central,Y,PMTCT,6,
719,DHA-MIS,DHA,Inventory units,Electronic,Central,Y,?,?,
720,DHA-MIS,DHA,Isoniazid (H),Electronic,Central,Y,DRUG,1,
722,DHA-MIS,DHA,Item presentation,Electronic,Central,Y,?,?,
723,DHA-MIS,DHA,Kaposi's sarcoma at ART initiation,Electronic,Central,Y,ART,4,
726,DHA-MIS,DHA,kits,Electronic,Central,Y,?,?,
732,DHA-MIS,DHA,LAP,Electronic,Central,Y,?,?,
733,DHA-MIS,DHA,Last exposed infant,Electronic,Central,Y,EID,2,
734,DHA-MIS,DHA,Last inconclusive,Electronic,Central,Y,HTC,2,
735,DHA-MIS,DHA,Last negative,Electronic,Central,Y,HTC,3,
736,DHA-MIS,DHA,Last positive,Electronic,Central,Y,HTC,4,
737,DHA-MIS,DHA,Lever arch file,Electronic,Central,Y,?,?,
738,DHA-MIS,DHA,Levonorgestrel (Jadelle),Electronic,Central,Y,DRUG,1,
